X(cm)	Y(cm)	Z (cm)	Field_X(x,y,z)	Field_Y(x,y,z)	Field_Z(x,y,z)	Field_Strength(x,y,z)
32	5 	22	4.95051e-05	0.00278952	0.00486317	0.00560663
33	5 	22	-0.000678172	0.00218032	0.00476567	0.00528445
34	5 	22	-0.00106688	0.00252763	0.00387263	0.00474599
35	5 	22	-0.00210794	0.00217792	0.00197113	0.00361553
36	5 	22	0.00244245	-0.000381838	0.00348877	0.00427585
37	5 	22	-0.000518305	-0.00038906	-0.00223608	0.00232811
38	5 	22	0.00272249	0.000312535	0.00167381	0.00321112
39	5 	22	0	-0.000118342	-0.00111719	0.00112344
0	6 	22	0	0	0	0
1	6 	22	0.00344468	4.03547e-05	0.00017267	0.00344924
2	6 	22	0.00270111	-7.6591e-05	0.000742296	0.0028023
3	6 	22	-0.0126532	0.000295222	0.000405836	0.0126632
4	6 	22	0.0127117	-0.00115672	0.0018224	0.0128936
5	6 	22	0.00296397	0.000876336	0.00383636	0.00492653
6	6 	22	0.001618	0.000593814	0.00309084	0.0035389
7	6 	22	0.00148335	-0.000341139	0.00313653	0.00348633
8	6 	22	0.00153294	-0.000538634	0.00370374	0.00404447
9	6 	22	0.0015882	-0.000712515	0.00391862	0.00428785
10	6 	22	0.00160389	-0.000842726	0.00411661	0.00449768
11	6 	22	0.00162838	-0.00101535	0.00434018	0.00474549
12	6 	22	0.00167195	-0.00126572	0.00465686	0.00510723
13	6 	22	0.00167199	-0.00152057	0.00512869	0.00560457
14	6 	22	0.00163202	-0.00184639	0.00570979	0.00621887
15	6 	22	0.00153775	-0.0022559	0.00623237	0.00680413
16	6 	22	0.00136363	-0.00263708	0.00692555	0.00753505
17	6 	22	0.00111944	-0.00297015	0.00748983	0.00813465
18	6 	22	0.000812497	-0.00321608	0.00797229	0.00863486
19	6 	22	0.000420736	-0.00330571	0.00847808	0.00910948
20	6 	22	1.93801e-06	-0.00331547	0.00873419	0.00934229
21	6 	22	-0.000374946	-0.00332079	0.0088171	0.00942918
22	6 	22	-0.000665017	-0.00324127	0.00864332	0.009255
23	6 	22	-0.000875498	-0.00300614	0.0083168	0.00888665
24	6 	22	-0.00100276	-0.0026727	0.00787488	0.00837631
25	6 	22	-0.00105972	-0.00227311	0.00726444	0.00768519
26	6 	22	-0.00108071	-0.00183415	0.00691632	0.00723654
27	6 	22	-0.00106495	-0.00146281	0.00680957	0.00704586
28	6 	22	-0.0010143	-0.0011345	0.00718391	0.00734333
29	6 	22	-0.00099215	-0.000768726	0.00819772	0.00829324
30	6 	22	-0.000975822	-0.000434171	0.00913818	0.00920038
31	6 	22	-0.000906191	-0.000102776	0.00923225	0.00927719
32	6 	22	-0.000763572	0.00028815	0.00656172	0.00661228
33	6 	22	-0.00053486	0.000661429	0.00221926	0.00237669
34	6 	22	-0.00136855	0.00131157	0.00207036	0.00280705
35	6 	22	-0.00367685	0.00114872	0.000509582	0.00388568
36	6 	22	0.00271572	0.000246619	0.00595956	0.0065538
37	6 	22	-0.000447184	-0.000649506	-0.00340048	0.00349072
38	6 	22	0.00301898	0.000375112	0.00183332	0.0035519
39	6 	22	0	-0.000175524	-0.00113621	0.00114969
0	7 	22	0	0	0	0
1	7 	22	0.00322817	7.11973e-06	0.000153835	0.00323184
2	7 	22	0.00316814	-0.000156294	0.000727257	0.0032543
3	7 	22	-0.0140216	3.9946e-05	0.000354101	0.0140262
4	7 	22	0.0147854	-0.000438467	0.00174531	0.0148945
5	7 	22	0.00269208	0.000130081	0.00410658	0.00491204
6	7 	22	0.000679213	0.000827108	0.00242026	0.00264634
7	7 	22	0.00127212	0.000604314	-0.00184642	0.00232223
8	7 	22	0.00133173	0.000718896	-0.000456427	0.00158071
9	7 	22	0.00134632	0.000901679	0.000656253	0.00174822
10	7 	22	0.00133399	0.00114867	0.00136393	0.00222695
11	7 	22	0.00136269	0.00137444	0.00179971	0.00264291
12	7 	22	0.00139187	0.00162294	0.00217839	0.00305231
13	7 	22	0.00135168	0.00191895	0.00252534	0.00344772
14	7 	22	0.00128934	0.00211668	0.0028685	0.00379091
15	7 	22	0.00120035	0.00222762	0.00310057	0.00400208
16	7 	22	0.00108508	0.00233108	0.00346861	0.00431771
17	7 	22	0.000960287	0.0024283	0.00364568	0.00448439
18	7 	22	0.000750818	0.0025834	0.00377188	0.00463301
19	7 	22	0.000426142	0.00284511	0.00398685	0.00491642
20	7 	22	5.15538e-05	0.00291033	0.00401894	0.00496231
21	7 	22	-0.000250063	0.00273047	0.00399491	0.00484534
22	7 	22	-0.000438357	0.00237968	0.00387491	0.00456837
23	7 	22	-0.000539761	0.00215567	0.00371656	0.00433025
24	7 	22	-0.000616253	0.00200552	0.0034985	0.00407938
25	7 	22	-0.000666361	0.00187885	0.00305563	0.00364842
26	7 	22	-0.000705322	0.00177753	0.00274414	0.00334476
27	7 	22	-0.000725725	0.00161362	0.00236955	0.00295723
28	7 	22	-0.000681485	0.00136649	0.00192637	0.00245818
29	7 	22	-0.000637382	0.00118558	0.0014164	0.00195398
30	7 	22	-0.000627783	0.00105757	0.000431012	0.0013032
31	7 	22	-0.000584957	0.000944769	-0.00075789	0.00134505
32	7 	22	-0.000477389	0.000907657	-0.00147963	0.00180029
33	7 	22	-3.66899e-05	0.000893905	0.00142325	0.00168109
34	7 	22	-0.0016199	0.000999303	0.000918061	0.00211318
35	7 	22	-0.00391864	0.000799457	-0.00037876	0.00401725
36	7 	22	0.00242896	0.00061794	0.00824797	0.00862037
37	7 	22	-0.000297745	-0.000813254	-0.00395469	0.00404841
38	7 	22	0.00324591	0.00037777	0.00180779	0.00373453
39	7 	22	0	-0.000202064	-0.00107108	0.00108997
0	8 	22	0	0	0	0
1	8 	22	0.00295888	-1.28451e-05	0.000118715	0.00296129
2	8 	22	0.00348099	-0.000177432	0.000624785	0.00354106
3	8 	22	-0.0144036	1.30734e-05	0.000228236	0.0144054
4	8 	22	0.0153682	-0.000351358	0.001655	0.015461
5	8 	22	0.00335355	8.18778e-05	0.00419029	0.00536764
6	8 	22	0.000410255	0.000884841	0.00252105	0.00270313
7	8 	22	0.00134286	0.000669721	-0.00150025	0.00212192
8	8 	22	0.00146427	0.000835455	-0.000776095	0.00185591
9	8 	22	0.00151345	0.00106518	7.2143e-05	0.00185212
10	8 	22	0.00155079	0.00135066	0.000632169	0.00215148
11	8 	22	0.0016198	0.00165471	0.00111077	0.0025682
12	8 	22	0.00163293	0.00205443	0.00160834	0.00307797
13	8 	22	0.00155586	0.00248225	0.00201382	0.00355497
14	8 	22	0.0014641	0.00278236	0.00247285	0.00400001
15	8 	22	0.00133828	0.00299481	0.00286195	0.00435323
16	8 	22	0.00122206	0.00313213	0.00337234	0.00476197
17	8 	22	0.00109426	0.00332981	0.00361904	0.0050381
18	8 	22	0.000830722	0.00374508	0.00373822	0.00535631
19	8 	22	0.000423305	0.00413193	0.00386473	0.00567346
20	8 	22	5.98112e-05	0.0040208	0.00385782	0.00557254
21	8 	22	-0.000322368	0.00397704	0.00372567	0.00545907
22	8 	22	-0.000551459	0.00344266	0.00356498	0.00498649
23	8 	22	-0.000661567	0.00296105	0.00332424	0.00450067
24	8 	22	-0.000748861	0.00269691	0.00301244	0.00411205
25	8 	22	-0.000833326	0.00251601	0.00244939	0.00360891
26	8 	22	-0.000890167	0.00231226	0.00202724	0.00320135
27	8 	22	-0.000934548	0.00206568	0.00158995	0.00276917
28	8 	22	-0.000895826	0.00171404	0.00111251	0.00223117
29	8 	22	-0.000798277	0.00139746	0.000607538	0.00172025
30	8 	22	-0.000725435	0.00118666	-0.00011291	0.00139541
31	8 	22	-0.00064161	0.0010345	-0.000569436	0.00134392
32	8 	22	-0.000512678	0.00096669	-0.000660252	0.00127799
33	8 	22	-1.47717e-05	0.00092755	-4.29551e-05	0.000928661
34	8 	22	-0.0019215	0.00105052	-0.000537718	0.00225497
35	8 	22	-0.0036479	0.000744725	-0.00126877	0.00393339
36	8 	22	0.00201782	0.000842117	0.0101216	0.0103551
37	8 	22	-0.000220887	-0.000932763	-0.00410168	0.0042122
38	8 	22	0.00347139	0.000381122	0.00167062	0.00387127
39	8 	22	0	-0.000215883	-0.000983522	0.00100694
0	9 	22	0	0	0	0
1	9 	22	0.00267585	-3.24233e-05	0.000118125	0.00267865
2	9 	22	0.00378502	-0.000189705	0.000588875	0.00383525
3	9 	22	-0.0146781	-5.8644e-06	0.000245829	0.0146802
4	9 	22	0.0158069	-0.000298556	0.00175914	0.0159073
5	9 	22	0.00414074	3.83369e-05	0.00442605	0.00606111
6	9 	22	0.000192182	0.000937025	0.00234088	0.00252877
7	9 	22	0.00151354	0.000690465	-0.000586484	0.00176395
8	9 	22	0.00168564	0.000870288	-0.000214341	0.00190911
9	9 	22	0.00176373	0.00112415	0.000326079	0.00211678
10	9 	22	0.00184592	0.00146503	0.000685508	0.00245431
11	9 	22	0.00194561	0.00188278	0.00120367	0.00296295
12	9 	22	0.00196864	0.00242275	0.00177824	0.00359269
13	9 	22	0.00191313	0.002964	0.00224138	0.00417961
14	9 	22	0.00179377	0.0034189	0.00287574	0.00481419
15	9 	22	0.00158978	0.00368277	0.00346766	0.00530235
16	9 	22	0.0015813	0.00357107	0.0041727	0.00571529
17	9 	22	0.00165669	0.00382692	0.00437637	0.00604505
18	9 	22	0.00115748	0.00519896	0.0042873	0.00683739
19	9 	22	0.000356744	0.00598514	0.00444218	0.00746205
20	9 	22	0.000113725	0.00456681	0.00502632	0.0067921
21	9 	22	-0.000664821	0.00575498	0.00420015	0.00715563
22	9 	22	-0.00104907	0.00462821	0.00389	0.0061362
23	9 	22	-0.000966261	0.00334525	0.00376663	0.00512951
24	9 	22	-0.000942921	0.00303273	0.003522	0.00474247
25	9 	22	-0.001078	0.00306707	0.002838	0.00431547
26	9 	22	-0.00113737	0.00280798	0.00227234	0.00378708
27	9 	22	-0.00114782	0.00242864	0.00172247	0.00319104
28	9 	22	-0.0010974	0.00199498	0.00119556	0.0025717
29	9 	22	-0.000969731	0.00157239	0.000718797	0.00198228
30	9 	22	-0.000845711	0.00125846	0.000111379	0.00152031
31	9 	22	-0.000731544	0.00104017	-0.0002334	0.0012929
32	9 	22	-0.00059461	0.000952513	-0.000416365	0.00119758
33	9 	22	-3.23389e-06	0.000918992	-0.000543982	0.00106793
34	9 	22	-0.00241328	0.00106669	-0.00217082	0.00341675
35	9 	22	-0.00331601	0.000665776	-0.00252738	0.00422218
36	9 	22	0.001691	0.00104668	0.0118249	0.011991
37	9 	22	-0.00022224	-0.00103359	-0.00395966	0.00409836
38	9 	22	0.00371208	0.00038539	0.00151781	0.00402887
39	9 	22	0	-0.000231328	-0.000866518	0.000896865
0	10 	22	0	0	0	0
1	10 	22	0.00236034	-4.13505e-05	8.30584e-05	0.00236216
2	10 	22	0.00405226	-0.000193977	0.000456666	0.00408252
3	10 	22	-0.0148985	-3.21318e-05	0.000105124	0.0148989
4	10 	22	0.0161324	-0.000255313	0.00161336	0.0162149
5	10 	22	0.00501196	-1.06337e-05	0.00432702	0.0066214
6	10 	22	-8.4715e-05	0.00102629	0.00182885	0.00209884
7	10 	22	0.00165035	0.000747676	-0.000597656	0.00190785
8	10 	22	0.00186546	0.000946212	-0.000358187	0.00212216
9	10 	22	0.00199614	0.00125478	7.72566e-05	0.00235903
10	10 	22	0.00216229	0.00169305	0.000498654	0.00279116
11	10 	22	0.00234257	0.00223409	0.00120599	0.00345445
12	10 	22	0.00245276	0.00290458	0.00188425	0.004243
13	10 	22	0.00246264	0.00365298	0.00243834	0.00503531
14	10 	22	0.00214295	0.00453373	0.00324926	0.00597533
15	10 	22	0.00159172	0.00457465	0.00411981	0.00635875
16	10 	22	0.00202783	0.00315098	0.00545158	0.00661517
17	10 	22	0.00337321	0.00311335	0.00500908	0.00679429
18	10 	22	0.00186576	0.00011459	0.00339583	0.00387632
19	10 	22	-0.000743108	0.000267056	0.00327187	0.00336581
20	10 	22	0.001114	-8.76922e-05	0.00805163	0.0081288
21	10 	22	-0.00152016	0.000252998	0.00289279	0.00327767
22	10 	22	-0.002495	5.89812e-05	0.00282384	0.00376863
23	10 	22	-0.00134314	0.00267232	0.00398288	0.00498083
24	10 	22	-0.000941842	0.00265	0.00434875	0.00517892
25	10 	22	-0.00137175	0.00379088	0.00320396	0.00514955
26	10 	22	-0.00158402	0.00368784	0.00243572	0.00469489
27	10 	22	-0.00152728	0.00295305	0.00178682	0.00377437
28	10 	22	-0.0013979	0.00235304	0.00114976	0.00296865
29	10 	22	-0.00120036	0.00183882	0.000577981	0.00227072
30	10 	22	-0.000989126	0.00142999	-4.4867e-05	0.00173932
31	10 	22	-0.000800481	0.00111064	-0.00044354	0.0014391
32	10 	22	-0.000639198	0.000953056	-0.000804721	0.00140159
33	10 	22	6.26946e-05	0.000900944	-0.00128901	0.0015739
34	10 	22	-0.00305654	0.00104039	-0.00401374	0.00515121
35	10 	22	-0.0029541	0.00056169	-0.00434666	0.00528542
36	10 	22	0.00144644	0.00123645	0.0131428	0.0132798
37	10 	22	-0.00028499	-0.00111934	-0.00364863	0.00382709
38	10 	22	0.0039693	0.000388466	0.0013116	0.00419839
39	10 	22	0	-0.00024467	-0.00074666	0.000785726
0	11 	22	0	0	0	0
1	11 	22	0.00203574	-5.3021e-05	6.33195e-05	0.00203741
2	11 	22	0.00431927	-0.000202788	0.00037589	0.00434034
3	11 	22	-0.0150281	-5.91938e-05	9.19207e-05	0.0150285
4	11 	22	0.0163644	-0.000204988	0.00168513	0.0164522
5	11 	22	0.00601143	-4.45158e-05	0.00451815	0.00752017
6	11 	22	-0.000417076	0.00113941	0.00187373	0.00223227
7	11 	22	0.00178239	0.00081823	-0.000757013	0.00210226
8	11 	22	0.00207901	0.00103452	-0.000568599	0.00239078
9	11 	22	0.00230748	0.00140308	-0.000140381	0.00270422
10	11 	22	0.00257628	0.00192818	0.000333984	0.00323522
11	11 	22	0.00284738	0.00257525	0.00105821	0.00398237
12	11 	22	0.00309402	0.00342644	0.00168899	0.0049159
13	11 	22	0.00326182	0.00462073	0.00227122	0.006095
14	11 	22	0.00210787	0.00702082	0.00313123	0.00797117
15	11 	22	0.000396767	0.00457648	0.00484448	0.00667612
16	11 	22	0.00254092	0.0036514	0.0101513	0.0110832
17	11 	22	0.00179694	0.00224348	0.00645557	0.00706658
18	11 	22	0.001057	0.0016132	0.00692001	0.00718375
19	11 	22	0.00042913	0.00143878	0.00628724	0.00646402
20	11 	22	8.57945e-06	0.00105331	0.00542089	0.00552228
21	11 	22	-0.000382345	0.00120786	0.00548075	0.00562527
22	11 	22	-0.0010527	0.00140391	0.00549672	0.00577002
23	11 	22	-0.0017796	0.00199727	0.00483138	0.00552252
24	11 	22	-8.0172e-06	0.00296092	0.00790742	0.0084436
25	11 	22	-0.0014097	0.00373091	0.00355184	0.00534065
26	11 	22	-0.00223358	0.00552126	0.00215505	0.00633383
27	11 	22	-0.00202666	0.00362626	0.0015975	0.00445074
28	11 	22	-0.00176961	0.00268957	0.00104925	0.00338618
29	11 	22	-0.00149325	0.00204866	0.0004699	0.00257829
30	11 	22	-0.00119303	0.00157716	-0.000186527	0.00198634
31	11 	22	-0.000896601	0.00118993	-0.000633292	0.00161892
32	11 	22	-0.000667642	0.000953876	-0.00109236	0.00159652
33	11 	22	0.000174102	0.00085641	-0.00174561	0.00195215
34	11 	22	-0.00378289	0.000955979	-0.00506469	0.00639337
35	11 	22	-0.00254437	0.00043444	-0.0061478	0.00666768
36	11 	22	0.00127281	0.00142232	0.014178	0.0143059
37	11 	22	-0.000412718	-0.00117831	-0.00313636	0.00337572
38	11 	22	0.00422621	0.000387633	0.00108693	0.00438093
39	11 	22	0	-0.000261018	-0.00061584	0.000668871
0	12 	22	0	0	0	0
1	12 	22	0.00171626	-6.82691e-05	6.16846e-05	0.00171872
2	12 	22	0.00456688	-0.000202199	0.000302286	0.00458134
3	12 	22	-0.0151142	-6.64293e-05	3.70099e-05	0.0151144
4	12 	22	0.0164764	-0.000155636	0.00163358	0.0165579
5	12 	22	0.00714112	-8.30521e-05	0.00442078	0.00839915
6	12 	22	-0.000810039	0.00122725	0.00170781	0.00225364
7	12 	22	0.00191632	0.00087047	-0.000492548	0.00216162
8	12 	22	0.00232706	0.00110808	-0.000349019	0.00260093
9	12 	22	0.00265913	0.00153668	0.000108046	0.00307312
10	12 	22	0.00301546	0.00215979	0.0005939	0.00375638
11	12 	22	0.00340263	0.00299031	0.00129324	0.00471087
12	12 	22	0.00394605	0.00425493	0.00189472	0.00610456
13	12 	22	0.00520107	0.00613311	0.00231648	0.00836853
14	12 	22	-0.000746951	0.00112708	0.00181418	0.00226263
15	12 	22	-0.000395627	0.00196125	0.00534203	0.00570442
16	12 	22	0.000902826	0.0022602	0.00683548	0.00725585
17	12 	22	0.00114458	0.00178385	0.00585439	0.00622624
18	12 	22	0.000648618	0.00154939	0.00490918	0.00518858
19	12 	22	0.000293191	0.00107551	0.00386343	0.00402105
20	12 	22	0.000161918	0.000483104	0.0030795	0.00312137
21	12 	22	4.33499e-05	0.000796576	0.0030054	0.00310948
22	12 	22	-0.000467173	0.00148672	0.0033568	0.0037009
23	12 	22	-0.000379916	0.00168604	0.00385701	0.00422654
24	12 	22	0.000587863	0.00194511	0.0046296	0.00505591
25	12 	22	0.000754096	0.00162921	0.00379839	0.00420128
26	12 	22	-0.00364639	0.00101621	0.00107388	0.00393472
27	12 	22	-0.00260074	0.00471966	0.00154256	0.00560522
28	12 	22	-0.00212636	0.00330782	0.00124156	0.00412366
29	12 	22	-0.0017766	0.00234576	0.000733569	0.00303266
30	12 	22	-0.00143129	0.00172997	3.74779e-06	0.0022453
31	12 	22	-0.00105685	0.0012688	-0.000583421	0.00175133
32	12 	22	-0.00075593	0.000955243	-0.0012297	0.00173092
33	12 	22	0.000238641	0.000783328	-0.00209274	0.00224724
34	12 	22	-0.00458546	0.000794204	-0.00566087	0.00732821
35	12 	22	-0.00209054	0.000249937	-0.00830183	0.00856465
36	12 	22	0.00117064	0.00158109	0.0145466	0.014679
37	12 	22	-0.000591443	-0.00120351	-0.00252713	0.00286088
38	12 	22	0.0044702	0.000389616	0.000864453	0.00456966
39	12 	22	0	-0.000280389	-0.00046	0.000538719
0	13 	22	0	0	0	0
1	13 	22	0.00138601	-7.68412e-05	2.66364e-05	0.0013884
2	13 	22	0.00475175	-0.000184288	0.000165632	0.00475821
3	13 	22	-0.0151806	-7.37009e-05	-8.3739e-05	0.015181
4	13 	22	0.0165093	-0.000144658	0.00156261	0.0165837
5	13 	22	0.00840924	-0.000123122	0.00430351	0.00944726
6	13 	22	-0.00125619	0.00129322	0.00177534	0.00253027
7	13 	22	0.00204858	0.000926299	-0.00130501	0.00259957
8	13 	22	0.00260035	0.00118201	-0.0010885	0.00305676
9	13 	22	0.0030535	0.00165981	-0.000540257	0.0035172
10	13 	22	0.00356879	0.0023829	-1.13394e-05	0.00429123
11	13 	22	0.00429311	0.00347075	0.000717454	0.00556701
12	13 	22	0.00535097	0.00596146	0.00115255	0.00809322
13	13 	22	-0.000571685	0.00100519	0.000801795	0.00140716
14	13 	22	-0.000122231	0.00168697	0.00597217	0.00620706
15	13 	22	0.000150311	0.00194968	0.0053153	0.00566359
16	13 	22	0.000414244	0.00126918	0.00410935	0.00432078
17	13 	22	0.000438167	0.000351966	0.00232815	0.00239502
18	13 	22	0.000320428	0.000328535	0.000781612	0.000906381
19	13 	22	0.00017198	0.000232962	-6.50668e-05	0.000296786
20	13 	22	0.000286283	-0.000382836	-0.000453946	0.000659233
21	13 	22	0.000243567	0.000151536	-0.000372469	0.000470129
22	13 	22	0.000254411	0.0005165	-1.54111e-05	0.000575964
23	13 	22	0.000288745	0.000461134	0.00097307	0.00111485
24	13 	22	0.000421495	0.00101569	0.00228735	0.00253796
25	13 	22	0.000464076	0.00158516	0.00347414	0.00384679
26	13 	22	0.000740997	0.00144716	0.00422237	0.00452457
27	13 	22	-0.00361285	0.00103718	0.000339494	0.00377408
28	13 	22	-0.00279695	0.00463707	0.000594589	0.00544783
29	13 	22	-0.00218431	0.00271836	0.000362258	0.00350599
30	13 	22	-0.00170972	0.00187668	-0.000268515	0.00255288
31	13 	22	-0.0012349	0.00133019	-0.000791485	0.00198011
32	13 	22	-0.000857852	0.000955023	-0.00140888	0.00190602
33	13 	22	0.000274119	0.000710275	-0.00228957	0.00241283
34	13 	22	-0.00539597	0.00059767	-0.00578045	0.00793015
35	13 	22	-0.00157576	1.97112e-05	-0.0104912	0.0106089
36	13 	22	0.00115041	0.00169103	0.0143741	0.0145188
37	13 	22	-0.000784737	-0.00120417	-0.00176689	0.00227766
38	13 	22	0.00470775	0.000399644	0.000643134	0.00476825
39	13 	22	0	-0.000296717	-0.000315569	0.000433157
0	14 	22	0	0	0	0
1	14 	22	0.00105682	-8.37293e-05	4.94064e-05	0.00106128
2	14 	22	0.00490733	-0.000169476	0.000139151	0.00491223
3	14 	22	-0.0151659	-0.000103478	-6.57211e-05	0.0151664
4	14 	22	0.0165541	-0.000150982	0.00162669	0.0166345
5	14 	22	0.00979991	-0.00010001	0.0042205	0.0106706
6	14 	22	-0.00170716	0.00134844	0.00194339	0.0029171
7	14 	22	0.00224097	0.000964327	-0.000889448	0.00259672
8	14 	22	0.00296798	0.00120796	-0.000695936	0.00327909
9	14 	22	0.00356593	0.0016872	-0.000174179	0.00394878
10	14 	22	0.00437089	0.00235514	0.000329617	0.00497594
11	14 	22	0.00635725	0.00286438	0.00096611	0.00703936
12	14 	22	-0.000254126	0.000600265	1.30324e-05	0.000651972
13	14 	22	3.92232e-05	0.0015743	0.00509007	0.00532811
14	14 	22	0.000318479	0.00161066	0.00417493	0.00448617
15	14 	22	0.000416789	0.00116106	0.00255603	0.00283815
16	14 	22	0.000417351	-0.000189218	0.000518694	0.000692119
17	14 	22	0.00022729	-0.000973833	-0.00112681	0.00150656
18	14 	22	0.000151526	-0.000544404	-0.00177097	0.00185894
19	14 	22	0.000161698	1.63911e-05	-0.00210658	0.00211285
20	14 	22	0.000284324	-0.000371912	-0.00207922	0.00213127
21	14 	22	0.000309443	0.000181834	-0.00188829	0.0019221
22	14 	22	0.000372265	-5.559e-05	-0.00150459	0.00155096
23	14 	22	0.000320309	-0.00056731	-0.00122254	0.00138529
24	14 	22	0.000309059	-0.000246785	-0.000341587	0.000522592
25	14 	22	0.000142252	0.000977718	0.00106193	0.00145047
26	14 	22	0.000272952	0.00136956	0.00254648	0.00290427
27	14 	22	0.000527929	0.00141597	0.00370183	0.00399841
28	14 	22	-0.00436779	0.000775391	-8.0754e-05	0.00443682
29	14 	22	-0.00278303	0.00227835	0.000696585	0.00366351
30	14 	22	-0.00207598	0.00184444	0.000104756	0.00277897
31	14 	22	-0.00149602	0.00132566	-0.000410408	0.00204056
32	14 	22	-0.00105968	0.000923322	-0.000962277	0.00170336
33	14 	22	0.000180337	0.000630277	-0.00177052	0.00188799
34	14 	22	-0.00625024	0.000397567	-0.00508373	0.00806647
35	14 	22	-0.00107041	-0.000218813	-0.0121687	0.0122177
36	14 	22	0.00113527	0.00175554	0.0137502	0.0139082
37	14 	22	-0.00101861	-0.00120044	-0.000913538	0.00182021
38	14 	22	0.004921	0.000401173	0.000429143	0.00495594
39	14 	22	0	-0.000316143	-0.00015302	0.000351229
0	15 	22	0	0	0	0
1	15 	22	0.000733921	-8.98457e-05	3.83797e-05	0.000740395
2	15 	22	0.0050283	-0.000155075	-3.14646e-06	0.00503069
3	15 	22	-0.0151232	-0.000123395	-0.000237252	0.0151256
4	15 	22	0.0165561	-0.000128396	0.00145056	0.01662
5	15 	22	0.0111328	-1.66107e-05	0.00386017	0.0117831
6	15 	22	-0.00222563	0.0013032	0.00192158	0.00321625
7	15 	22	0.00240215	0.000898173	-0.0014429	0.00294261
8	15 	22	0.00329738	0.00113293	-0.00125074	0.00370413
9	15 	22	0.0039687	0.00161933	-0.000666531	0.00433787
10	15 	22	0.00454116	0.00229437	7.04797e-05	0.00508835
11	15 	22	0.00354347	0.00307866	0.00147632	0.00492075
12	15 	22	0.000589827	0.00100439	0.00306693	0.00328066
13	15 	22	0.000791107	0.00160392	0.00347432	0.00390759
14	15 	22	0.000709876	0.00101496	0.00235246	0.0026586
15	15 	22	0.000722501	-0.000355017	0.000676071	0.00105125
16	15 	22	0.000232872	-0.0011263	-0.00148937	0.00188176
17	15 	22	5.64881e-05	-0.00117648	-0.0026352	0.00288644
18	15 	22	0.000207686	-7.32759e-05	-0.00225296	0.00226369
19	15 	22	0.000453256	0.00109306	-0.00165906	0.00203781
20	15 	22	0.000123862	0.00129634	-0.00145117	0.0019498
21	15 	22	0.000170926	0.00120367	-0.00129356	0.0017752
22	15 	22	0.00027348	0.000424437	-0.00150376	0.00158626
23	15 	22	0.000279332	-0.000582541	-0.00197044	0.00207364
24	15 	22	-0.000151459	-0.000847207	-0.00157202	0.00179219
25	15 	22	-0.000275214	-0.000334019	-0.000294524	0.000523504
26	15 	22	-0.000439634	0.000799649	0.00108656	0.00141892
27	15 	22	-0.000426032	0.00147474	0.00239735	0.00284669
28	15 	22	-0.00243756	0.00114747	0.00249193	0.00366989
29	15 	22	-0.00294691	0.002524	0.00141011	0.00412835
30	15 	22	-0.00240751	0.00184348	0.000279494	0.0030451
31	15 	22	-0.00177817	0.00128118	-0.00030759	0.00221312
32	15 	22	-0.00130085	0.000836339	-0.000730677	0.00171043
33	15 	22	9.87821e-06	0.000491118	-0.00130942	0.00139853
34	15 	22	-0.00704512	0.000151728	-0.00428313	0.00824633
35	15 	22	-0.000499263	-0.000473289	-0.0134909	0.0135085
36	15 	22	0.00115298	0.00179738	0.012358	0.0125411
37	15 	22	-0.00127088	-0.00116992	-0.000200927	0.00173903
38	15 	22	0.00511213	0.000401929	0.000164899	0.00513056
39	15 	22	0	-0.000334633	1.05463e-05	0.000334799
0	16 	22	0	0	0	0
1	16 	22	0.00042734	-9.87506e-05	2.59608e-05	0.000439369
2	16 	22	0.00512298	-0.000143484	-7.74225e-05	0.00512558
3	16 	22	-0.0150589	-0.000142557	-0.000197369	0.0150609
4	16 	22	0.0165999	-0.000129275	0.00155466	0.0166731
